id,keyword,location,text,target,text_length
6093,hailstorm,,shakira doesnt perform ojos asi super bowl,0,42
6094,hailstorm,,ok son,0,6
6095,hailstorm,"Mississauga, Canada",sir heard company looking car name mahindra hailstorm mahindra shred,0,68
6096,hailstorm,NEW YORK,check ft hailstorm,0,18
6097,hailstorm,Under the Boardwalk . . .,sudden hailstorm newscaster say bullet haiku senryu amadoudiallo,0,64
6098,hailstorm,nawf carolina,absolutely,0,10
6099,hailstorm,Rosanne/Ylisse,mmm hadnt thought see start conversation perhaps time well hailstorm,0,68
6100,hailstorm,,dude tweet bout stop beat ooman still beat fi pon hall dont trust men li,0,72
6101,hailstorm,"St Louis, MO",opportunity would shit stupid lol,0,33
6102,hailstorm,,brahmin proving theyre superior like attack character amptalk aukat bahuj,0,73
6103,hailstorm,Western Mass,sadly lot people fooled guy got find effective way counter r hailstorm excrement,0,80
6104,hailstorm,Colorado,colorado spring hailstorm getting recognition significant weather event recap rec,1,81
6105,hailstorm,"Cedar Hill, MO",love hyping girl deserves,0,25
6106,hailstorm,,im really king princess rn idk youd consider alt love also like,0,63
6107,hailstorm,"Cedar Hill, MO",followed post took crazy ride didnt know girl,0,45
6108,hailstorm,,take,0,4
6109,hailstorm,,looool cant stand enuh,0,22
6110,hailstorm,"Kingston, Jamaica",local bruk pocket version bandari basically,0,43
6111,hailstorm,"East New York, Brooklyn",im done done,0,12
6112,hailstorm,"East New York, Brooklyn",gyaabij im longer internet friend goodnight,0,43
6113,hailstorm,Jamaica,mi raid lighta ready let come,0,29
6114,hailstorm,,need look good jelaine month lmao,0,33
6115,hailstorm,"Kansas City, MO",guess cant play team showdown reason gmax lapras get max hailstorm instead gmax resonance,0,89
6116,hailstorm,,dont let beehive see,0,20
6117,hailstorm,,read berserk vagabond,0,21
6118,hailstorm,,looooool waiting see,0,20
6119,hailstorm,Jamaica,oh baby,0,7
6120,hailstorm,"Meeting Creek, Ab",product yellowed became brittle within year hailstorm last year finished,0,72
6121,hailstorm,,awhile ago,0,10
6122,hailstorm,zombieland,dont rude,0,9
6123,hailstorm,"Texhoma, OK",wonder happens hailstorm level one field,0,40
6124,hailstorm,zombieland,remember natural hair movement started putting egg hair protein took hot shower,0,79
6125,hailstorm,zombieland,man come,0,8
6126,hailstorm,"Spry, PA",youve working long still need told cut grill,0,44
6127,hailstorm,,hate take picture could see video tho,0,37
6128,hailstorm,,want company go place eat thing,0,31
6129,hailstorm,"Spry, PA",fuck point cake,0,15
6130,hailstorm,Multiple locations.,storm keep safety mind time regardless hurricane tornado hailstorm,0,66
6131,hailstorm,"Minnesota, USA",hailstorm motorcycle never fun thats happened time oh here one,0,62
6132,hailstorm,"Holmen, WI",yessss,0,6
6133,hailstorm,"Chennai, India",uae bracing heavy rain hailstorm uae,1,36
6134,hailstorm,,gyal ready man every man except one throw tweet,0,47
6135,hailstorm,,type video post breakup im supposed cry,0,39
6136,hailstorm,,quoted reply function,0,21
6137,hailstorm,,akatsuki drop,0,13
6138,hailstorm,,love seeing air gear tl,0,23
6139,harm,𝐛𝐭𝐬 & 𝐭𝐱𝐭 :: 𝐏𝐇 🇵🇭,everyone please help pharmys please heart really ache day hope one get hurt tha,0,79
6140,harm,Bangtan Universe,weverse op taehyung awake taehyung im trying fall asleep op everyone please,0,75
6141,harm,"Miami, FL",greater harm time wasted,0,24
6142,harm,Global,country goslow approach international climate negotiation also look increasingly like,0,85
6143,harm,twitbot,high ground could fly heard jockey knew wouldnt harm friend,0,59
6144,harm,anywhere money dey,however choose dress look shouldnt problem anyone amp concerned far whatever doe,0,80
6145,harm,,forcing forgive someone youve allowed grieve properly process exactly wron,0,74
6146,harm,India,salmankhan heart handling shehnaazgill amp making understand shes harm resp,0,75
6147,harm,th: hakuna matata,im sad there misunderstandingall picture taken far distance never never get cl,0,78
6148,harm,"Bristol, England",shocker next stage con way try portray people pointing harm done,0,64
6149,harm,"Austin, Texas",gun control bill passed virginia senate judiciary committee help criminal amp harm law abiding citizen n,0,104
6150,harm,190526 191123 191214,amidst chen wedding news want congratulate clear sungmins ielfs name since already trending,0,91
6151,harm,In Cyber Space @michellesexy13,new world would enigma talking cause harm brain far powerful enigma,0,67
6152,harm,?,see grave misunderstanding serpentes embarassment go right head he preocc,0,73
6153,harm,"West Midlands, England",first harm unless sponsor friend stand make ton cash fro,0,56
6154,harm,Swansea University,change life body get old mean drinking increase could cause harm without made ch,0,80
6155,harm,,asserting queer relationship immune power dynamicsmanipulation lead domestic emotional ab,0,89
6156,harm,Ateneo de cagayan,ive seeing post taal volcano eruption one caught attention people given better,0,78
6157,harm,,lost job never monbebes long never allow anyone harm hoseok w,0,61
6158,harm,,thats never movement normalizes suicidal tendency self,0,54
6159,harm,Always by @xDevilDiana’s side,youre always way eager bring harm,0,33
6160,harm,"Wales, United Kingdom",first lock delete offensive tweet august threatened line punch,0,62
6161,harm,,arent interested im saying leave alone harm done,0,48
6162,harm,,important uphold righteous action something akin islam doesnt contra,0,68
6163,harm,"Barcelona, España",bts weverse kst v comment everyone please help philippine army please prayforthe,0,80
6164,harm,"Greenwich, London",today annoucing ban gambling credit card recognising particular risk harm betting mo,0,84
6165,harm,"Jodhpur, India",davindar dawood anyone betraying intent harm nation deserves punishment,0,71
6166,harm,,heart hurt nowadays please dont get hurt hope nature doesnt bring harm please please prayforthephilippin,0,104
6167,harm,Sonoma County,well time get soapbox old fart opinion mean harm others wish cc,0,63
6168,harm,"South East, England",interesting calculate group caused harm human being since extinction rebellion b home,0,85
6169,harm,"New York, USA",hate animosity anybody earth please dont take nothing say app serious mean,0,74
6170,harm,Argentina,million adolescent die every year issue new guidance promote adolescent mentalhealth amp prevent substance,0,106
6171,harm,,recognize real bmc approved parking contractor fromfake one collect money parking unobstructed road,0,99
6172,harm,"Preston, Manchester, the world",teaming member help gather evidence harm caused alcohol share story,0,67
6173,harm,Anywhere in the Pentagram,ltlt see fight runner cant another sigh stepped,0,47
6174,harm,Your Street,think youre right course dont mean harm liking tweet id rather comment even wi,0,78
6175,harm,"Kuala Lumpur, Malaysia",spotlight latest afc right sexuality sana tajuddin writes need addre,0,68
6176,harm,♡X1♡,cj saying compensation victim there compensation yet said wont harm group,0,73
6177,harm,,might important news day russia could leak burisma email slip doctored email,0,76
6178,harm,"England, United Kingdom",grow uphes chatting leader free worldwhat harm,0,46
6179,harm,Europe,million brit wider world looking incredulity monumentally incons,0,64
6180,harm,"West Midlands, England",yeah absolutely disturbing trend teenager increasingly exposed physica,0,70
6181,harm,Earth,there harm especially civilian mark would rather position remain vacant,0,71
6182,harm,MONSTA X's,im fan exo since debut bought album even japanese one watch concert yall talk,0,77
6183,harm,,cause untold harm affect family individual,0,42
6184,harm,Leeds,take safeguarding seriously think attorney deputy acting lawfully person responsi,0,81
6185,harm,,tell neither virus parasite case harm host,0,42
6186,harm,Ipswich,id lot concerned uncle andrew dead paedophile mate har,0,54
6187,harm,,laughter dear god property one born woman harm unmer,0,52
6188,harm,Adelaide South Australia,someone responds social medium tell lot please try take hater,0,61
6189,harm,بريدة، القصيم,yah ibn ab kathr said talecarrier liar cause harm within hour magician within year,0,82
6190,harm,대한민국 서울,im seeking someone want older brother he one trust family he also,0,65
6191,harm,,pretty girl ampbad girl need guy like overstand r people many trick tur,0,71
6192,harm,"England, United Kingdom",brexit certainty fill uk exporter new determination certain remaini,0,67
6193,harm,"Lucknow, India",producing million tonne plastic singleuse plastic utilised cau,0,62
6194,harm,,pretty girl ampbad girl need guy like overstand r people many trick b,0,69
6195,harm,mamamoo's four seasons,get coming ill leave work im scared well trust yongsun tha,0,58
6196,harm,London,time replace slaughterhouse greenhouse free harm,0,48
6197,harm,"Leeds, England",finally also massively important note recommendation intended reduce harm minimis,0,81
6198,harm,Sydney,always fascinating folk meted hatred find theyre unable handle coming back way,0,78
6199,harm,Los Angeles,help hear one comment astros worse pete rose im going harm someone,0,66
6200,hazard,"Texas, USA",helpful information send date amp location video picture like taken amp ill texa,0,80
6201,hazard,Naptown,there lot unpack tonight city council meeting information come coming day,0,73
6202,hazard,,green policy platform support hazard reduction check green comprise less th,0,75
6203,hazard,,blue mountain resident fought permission hazard reduction burn two half year,0,76
6204,hazard,,hello,0,5
6205,hazard,41168145,hazard,0,6
6206,hazard,Zylofon Arts Complex.,occupational hazard must ready itbig ups showbizagenda abor,0,59
6207,hazard,,upgrade pack put high rateda hazard,0,35
6208,hazard,"Delft, Nederland",goal season rashford martial greenwood messi ronaldo hazard mane salah,0,70
6209,hazard,Ireland,politician taken away right protect blue mountain resident fought permission two,0,80
6210,hazard,,mourinho managerial masterclass costa deadly box fabregas numerous assist ivanovic monste,0,89
6211,hazard,,dogcat start peeing itcrapping pot get sick cleaning drop,0,57
6212,hazard,"RTing is not an endorsement, but vague agreement . #BritishIndependence",hazard guess may right done recently ukraine attempt smear victim,0,65
6213,hazard,Sc: harold.od,hazard last sha,0,15
6214,hazard,"Lagos, Nigeria",xavi went al sadd iniesta went asia like going j,0,48
6215,hazard,Yerushalayim,sophistry green leader richard di natale year party greenies inside bureaucracy like nswpws,0,91
6216,hazard,"Accra, Ghana",occupational hazard must ready itbig ups showbizagenda aborbitadi,0,65
6217,hazard,Nigeria,neymar hazard mahrez mane,0,25
6218,hazard,Brisbane,see close get hazard ugprades,0,29
6219,hazard,"Washington DC, USA",dyk urban expansion developing country take place near hazardprone area done safeguard gr,0,89
